smiles,inchi,total_score,raw_HEK_classifier,raw_CAPAN_classifier
c1cc(NC(=O)Nc2ccc(NC(=O)CCN3CCCC3)cc2)ccc1Oc1ccc(C)cc1,"InChI=1S/C27H30N4O3/c1-20-4-12-24(13-5-20)34-25-14-10-23(11-15-25)30-27(33)29-22-8-6-21(7-9-22)28-26(32)16-19-31-17-2-3-18-31/h4-15H,2-3,16-19H2,1H3,(H,28,32)(H2,29,30,33)",0.440717875957489,0.42,0.2
C(c1c(NC(=O)NC2CCCCC2)cccc1)N1CCN(C)CC1,"InChI=1S/C19H30N4O/c1-22-11-13-23(14-12-22)15-16-7-5-6-10-18(16)21-19(24)20-17-8-3-2-4-9-17/h5-7,10,17H,2-4,8-9,11-15H2,1H3,(H2,20,21,24)",0.3051801323890686,0.24,0.06909091
c1cc(OC)ccc1-c1c(C)cc2c(nc(N3CCOCC3)nc2-c2ccccc2)n1,"InChI=1S/C25H24N4O2/c1-17-16-21-23(18-6-4-3-5-7-18)27-25(29-12-14-31-15-13-29)28-24(21)26-22(17)19-8-10-20(30-2)11-9-19/h3-11,16H,12-15H2,1-2H3",0.2851017713546753,0.22,0.09
c1c[nH]c(=NC(=O)NCc2ccccc2)s1,"InChI=1S/C11H11N3OS/c15-10(14-11-12-6-7-16-11)13-8-9-4-2-1-3-5-9/h1-7H,8H2,(H2,12,13,14,15)",0.3539971113204956,0.32,0.18
c1c(NC(=NCCCC)CC)cccc1,"InChI=1S/C13H20N2/c1-3-5-11-14-13(4-2)15-12-9-7-6-8-10-12/h6-10H,3-5,11H2,1-2H3,(H,14,15)",0.3153291642665863,0.25,0.06
c1c2c(ccc(NC(N3CCCCCC3)=O)c2)ccc1,"InChI=1S/C17H20N2O/c20-17(19-11-5-1-2-6-12-19)18-16-10-9-14-7-3-4-8-15(14)13-16/h3-4,7-10,13H,1-2,5-6,11-12H2,(H,18,20)",0.2465588152408599,0.17749667,0.11
C(=NC(N)=N)(NCc1ccccc1)N,"InChI=1S/C9H13N5/c10-8(11)14-9(12)13-6-7-4-2-1-3-5-7/h1-5H,6H2,(H6,10,11,12,13,14)",0.2929875254631042,0.23749667,0.14
C(c1c(N=c2[nH]cnc3sccc32)scc1)c1cccc(NC(=O)C2CC2)c1,"InChI=1S/C21H18N4OS2/c26-19(14-4-5-14)24-16-3-1-2-13(11-16)10-15-6-8-27-20(15)25-18-17-7-9-28-21(17)23-12-22-18/h1-3,6-9,11-12,14H,4-5,10H2,(H,24,26)(H,22,23,25)",0.4846775531768799,0.56,0.25
c1c(NC(=O)N2CCCCC2)ccc(C(=O)N2CCOCC2)c1,"InChI=1S/C17H23N3O3/c21-16(19-10-12-23-13-11-19)14-4-6-15(7-5-14)18-17(22)20-8-2-1-3-9-20/h4-7H,1-3,8-13H2,(H,18,22)",0.3785460889339447,0.31,0.06
c1(Nc2ccc(C)cc2)ccc(C(=O)N2CCOCC2)cc1,"InChI=1S/C18H20N2O2/c1-14-2-6-16(7-3-14)19-17-8-4-15(5-9-17)18(21)20-10-12-22-13-11-20/h2-9,19H,10-13H2,1H3",0.3681827485561371,0.3,0.04
C(C(=O)Nc1c(Br)cccc1)c1ccc(N=c2[nH]cnc3sccc23)cc1,"InChI=1S/C20H15BrN4OS/c21-16-3-1-2-4-17(16)25-18(26)11-13-5-7-14(8-6-13)24-19-15-9-10-27-20(15)23-12-22-19/h1-10,12H,11H2,(H,25,26)(H,22,23,24)",0.8434569835662842,0.77,0.15
c1c2c(cc(NC(=O)N3CCCCC3)c1)OCCO2,"InChI=1S/C14H18N2O3/c17-14(16-6-2-1-3-7-16)15-11-4-5-12-13(10-11)19-9-8-18-12/h4-5,10H,1-3,6-9H2,(H,15,17)",0.1740406453609466,0.07,0.06
c1(NC(=O)N2Cc3ccccc3C2)ccc(C2CCN(CC(F)(C)C)CC2)cc1,"InChI=1S/C24H30FN3O/c1-24(2,25)17-27-13-11-19(12-14-27)18-7-9-22(10-8-18)26-23(29)28-15-20-5-3-4-6-21(20)16-28/h3-10,19H,11-17H2,1-2H3,(H,26,29)",0.3363853693008423,0.27,0.03
c1c(NC(c2sccc2)=O)ccc(N2CCN(C)CC2)c1,"InChI=1S/C16H19N3OS/c1-18-8-10-19(11-9-18)14-6-4-13(5-7-14)17-16(20)15-3-2-12-21-15/h2-7,12H,8-11H2,1H3,(H,17,20)",0.3047384321689605,0.25,0.14
c1c(Oc2cnccc2)ccc(NC(c2sccc2)=O)c1,"InChI=1S/C16H12N2O2S/c19-16(15-4-2-10-21-15)18-12-5-7-13(8-6-12)20-14-3-1-9-17-11-14/h1-11H,(H,18,19)",0.3156764209270477,0.25,0.05
c1(-c2ccnc(N3CCOCC3)n2)cc(C(=O)NC2CCCCC2)c(OC)cc1,"InChI=1S/C22H28N4O3/c1-28-20-8-7-16(15-18(20)21(27)24-17-5-3-2-4-6-17)19-9-10-23-22(25-19)26-11-13-29-14-12-26/h7-10,15,17H,2-6,11-14H2,1H3,(H,24,27)",0.2853409647941589,0.21749668,0.02
c1c(-c2ccc3c(N4CCOCC4)ncnc3c2)ccc(NC(=O)C)c1,"InChI=1S/C20H20N4O2/c1-14(25)23-17-5-2-15(3-6-17)16-4-7-18-19(12-16)21-13-22-20(18)24-8-10-26-11-9-24/h2-7,12-13H,8-11H2,1H3,(H,23,25)",0.3246086537837982,0.42,0.27
c1c(NC(=O)N2Cc3c(cccc3)C2)ccc(C(NCCO)C)c1,"InChI=1S/C19H23N3O2/c1-14(20-10-11-23)15-6-8-18(9-7-15)21-19(24)22-12-16-4-2-3-5-17(16)13-22/h2-9,14,20,23H,10-13H2,1H3,(H,21,24)",0.2362697273492813,0.16,0.04
c1(NC(=O)N2CCCCCC2)ccc(C(N2CCCCC2)=O)cc1,"InChI=1S/C19H27N3O2/c23-18(21-12-6-3-7-13-21)16-8-10-17(11-9-16)20-19(24)22-14-4-1-2-5-15-22/h8-11H,1-7,12-15H2,(H,20,24)",0.3792809247970581,0.31,0.04
C(c1ccc(N2CCCC2)cc1)N=c1[nH]c(N2CCOCC2)cc(C)n1,"InChI=1S/C20H27N5O/c1-16-14-19(25-10-12-26-13-11-25)23-20(22-16)21-15-17-4-6-18(7-5-17)24-8-2-3-9-24/h4-7,14H,2-3,8-13,15H2,1H3,(H,21,22,23)",0.546745777130127,0.64,0.25
c1cc(N2CCCCC2)c(NC(=O)c2ccc(C)cc2)cc1NC(=O)c1ccccc1,"InChI=1S/C26H27N3O2/c1-19-10-12-21(13-11-19)26(31)28-23-18-22(27-25(30)20-8-4-2-5-9-20)14-15-24(23)29-16-6-3-7-17-29/h2,4-5,8-15,18H,3,6-7,16-17H2,1H3,(H,27,30)(H,28,31)",0.2954115569591522,0.26,0.18
c1c(SC)ccc(NC(=O)N2Cc3c(cccc3)C2)c1,"InChI=1S/C16H16N2OS/c1-20-15-8-6-14(7-9-15)17-16(19)18-10-12-4-2-3-5-13(12)11-18/h2-9H,10-11H2,1H3,(H,17,19)",0.2429267317056656,0.17,0.08
c1cccc(Oc2cc(NC(=O)N3Cc4ccccc4C3)ccc2)c1-c1nc(N2CCOCC2)cnc1,"InChI=1S/C29H27N5O3/c35-29(34-19-21-6-1-2-7-22(21)20-34)31-23-8-5-9-24(16-23)37-27-11-4-3-10-25(27)26-17-30-18-28(32-26)33-12-14-36-15-13-33/h1-11,16-18H,12-15,19-20H2,(H,31,35)",0.3551275134086609,0.3,0.14
c1(NC(=O)N2Cc3c(cccc3)C2)ccc(C(=O)N2CC3OCC2C3)cc1,"InChI=1S/C21H21N3O3/c25-20(24-12-19-9-18(24)13-27-19)14-5-7-17(8-6-14)22-21(26)23-10-15-3-1-2-4-16(15)11-23/h1-8,18-19H,9-13H2,(H,22,26)",0.278412789106369,0.21,0.03
c1(N2CCOCC2)ccc(NC(c2cnc(N3CCCC3)s2)=O)cc1NC1CC1,"InChI=1S/C21H27N5O2S/c27-20(19-14-22-21(29-19)26-7-1-2-8-26)24-16-5-6-18(25-9-11-28-12-10-25)17(13-16)23-15-3-4-15/h5-6,13-15,23H,1-4,7-12H2,(H,24,27)",0.5100517868995667,0.42,0.08
C(CC)Cc1ncc(-c2nc(=O)c3ccccc3[nH]2)cc1,"InChI=1S/C17H17N3O/c1-2-3-6-13-10-9-12(11-18-13)16-19-15-8-5-4-7-14(15)17(21)20-16/h4-5,7-11H,2-3,6H2,1H3,(H,19,20,21)",0.2752076089382171,0.21,0.1
c1c(NC(N2Cc3c(cccc3)C2)=O)ccc(C(N2CCC(N3CCOCC3)CC2)=O)c1,"InChI=1S/C25H30N4O3/c30-24(28-11-9-23(10-12-28)27-13-15-32-16-14-27)19-5-7-22(8-6-19)26-25(31)29-17-20-3-1-2-4-21(20)18-29/h1-8,23H,9-18H2,(H,26,31)",0.3674694299697876,0.3,0.06
c1c(C)c(NC(=O)N2Cc3c(cccc3)C2)ccc1NC(=O)c1ccccc1,"InChI=1S/C23H21N3O2/c1-16-13-20(24-22(27)17-7-3-2-4-8-17)11-12-21(16)25-23(28)26-14-18-9-5-6-10-19(18)15-26/h2-13H,14-15H2,1H3,(H,24,27)(H,25,28)",0.3767335712909698,0.32,0.14
c1cc(NC(=O)NC(C)c2ccccc2)ccc1-c1nnsc1,"InChI=1S/C17H16N4OS/c1-12(13-5-3-2-4-6-13)18-17(22)19-15-9-7-14(8-10-15)16-11-23-21-20-16/h2-12H,1H3,(H2,18,19,22)",0.2327290177345276,0.16,0.11
c1(N2CCN(c3ccccc3)CC2)ccc(NC(=O)c2sccc2)cc1,"InChI=1S/C21H21N3OS/c25-21(20-7-4-16-26-20)22-17-8-10-19(11-9-17)24-14-12-23(13-15-24)18-5-2-1-3-6-18/h1-11,16H,12-15H2,(H,22,25)",0.3310192227363586,0.26749668,0.09
c1(N2CCOCCC2)c(C)cc(NC(c2sc3ccccc3c2Cl)=O)cc1NC(=O)c1ccccc1,"InChI=1S/C28H26ClN3O3S/c1-18-16-20(30-28(34)26-24(29)21-10-5-6-11-23(21)36-26)17-22(25(18)32-12-7-14-35-15-13-32)31-27(33)19-8-3-2-4-9-19/h2-6,8-11,16-17H,7,12-15H2,1H3,(H,30,34)(H,31,33)",0.2863451838493347,0.22,0.07
C(=CC(=O)Nc1c(Br)cccc1)c1ccc(OC)cc1,"InChI=1S/C16H14BrNO2/c1-20-13-9-6-12(7-10-13)8-11-16(19)18-15-5-3-2-4-14(15)17/h2-11H,1H3,(H,18,19)",0.2314836531877517,0.16,0.12
c1c(-c2ccc(C(C)n3cncc3)cc2)cc2c(ncn2C)c1,"InChI=1S/C19H18N4/c1-14(23-10-9-20-12-23)15-3-5-16(6-4-15)17-7-8-18-19(11-17)22(2)13-21-18/h3-14H,1-2H3",0.3336950242519378,0.3,0.18
c1cc(N=c2[nH]cnc3sccc32)ccc1Oc1cnc(C)c(NC(=O)c2ccco2)c1,"InChI=1S/C23H17N5O3S/c1-14-19(28-22(29)20-3-2-9-30-20)11-17(12-24-14)31-16-6-4-15(5-7-16)27-21-18-8-10-32-23(18)26-13-25-21/h2-13H,1H3,(H,28,29)(H,25,26,27)",0.5379446148872375,0.72,0.27
c1c(-c2c[nH]c(=NC(=N)C)s2)ccc(NC(=O)c2ccc3ccccc3c2)c1,"InChI=1S/C22H18N4OS/c1-14(23)25-22-24-13-20(28-22)16-8-10-19(11-9-16)26-21(27)18-7-6-15-4-2-3-5-17(15)12-18/h2-13H,1H3,(H,26,27)(H2,23,24,25)",0.3138313293457031,0.65,0.35
c1c(NC(c2sccc2)=O)cc2c(n(C)c(=O)n2C)c1,"InChI=1S/C14H13N3O2S/c1-16-10-6-5-9(8-11(10)17(2)14(16)19)15-13(18)12-4-3-7-20-12/h3-8H,1-2H3,(H,15,18)",0.3263090848922729,0.26,0.02
c1(NC(N2Cc3ccccc3C2)=O)ccc(C(N2CCC(N3CCCC3)CC2)=O)cc1,"InChI=1S/C25H30N4O2/c30-24(28-15-11-23(12-16-28)27-13-3-4-14-27)19-7-9-22(10-8-19)26-25(31)29-17-20-5-1-2-6-21(20)18-29/h1-2,5-10,23H,3-4,11-18H2,(H,26,31)",0.3396012485027313,0.28,0.12
c1c(Br)ccc2c(=NCCCN)[nH]cnc12,"InChI=1S/C11H13BrN4/c12-8-2-3-9-10(6-8)15-7-16-11(9)14-5-1-4-13/h2-3,6-7H,1,4-5,13H2,(H,14,15,16)",0.3912357687950134,0.33,0.13
c1(OC)c(OC)ccc(C2CC(c3ccc(OCCN4CCOCC4)cc3)=NC(=O)C2)c1,"InChI=1S/C25H30N2O5/c1-29-23-8-5-19(16-24(23)30-2)20-15-22(26-25(28)17-20)18-3-6-21(7-4-18)32-14-11-27-9-12-31-13-10-27/h3-8,16,20H,9-15,17H2,1-2H3",0.2852720320224762,0.22249001,0.11
c1cc(NC(N=c2[nH]cnc3c2scc3)=O)ccc1OCCN1CCOCC1,"InChI=1S/C19H21N5O3S/c25-19(23-18-17-16(5-12-28-17)20-13-21-18)22-14-1-3-15(4-2-14)27-11-8-24-6-9-26-10-7-24/h1-5,12-13H,6-11H2,(H2,20,21,22,23,25)",0.2540627717971802,0.55,0.36
c1cc(OC)c(OC)cc1NC(=O)c1cnc(OCCOC)cc1,"InChI=1S/C17H20N2O5/c1-21-8-9-24-16-7-4-12(11-18-16)17(20)19-13-5-6-14(22-2)15(10-13)23-3/h4-7,10-11H,8-9H2,1-3H3,(H,19,20)",0.2969599962234497,0.23,0.02
c1c(SCC)cccc1C(=O)N1CCCCC1,"InChI=1S/C14H19NOS/c1-2-17-13-8-6-7-12(11-13)14(16)15-9-4-3-5-10-15/h6-8,11H,2-5,9-10H2,1H3",0.3552320897579193,0.2874967,0.0
c1(NC(=O)N2CCCCCC2)ccc(NC(N2Cc3c(cccc3)C2)=O)cc1,"InChI=1S/C22H26N4O2/c27-21(25-13-5-1-2-6-14-25)23-19-9-11-20(12-10-19)24-22(28)26-15-17-7-3-4-8-18(17)16-26/h3-4,7-12H,1-2,5-6,13-16H2,(H,23,27)(H,24,28)",0.3578285574913025,0.29,0.01
c1c(N2CCCCC2)ccc(NC(=O)c2sccc2)c1,"InChI=1S/C16H18N2OS/c19-16(15-5-4-12-20-15)17-13-6-8-14(9-7-13)18-10-2-1-3-11-18/h4-9,12H,1-3,10-11H2,(H,17,19)",0.3539971113204956,0.32,0.18
Cc1c(NC(=O)N2Cc3ccccc3C2)ccc(C(N2CCOCC2)=O)c1,"InChI=1S/C21H23N3O3/c1-15-12-16(20(25)23-8-10-27-11-9-23)6-7-19(15)22-21(26)24-13-17-4-2-3-5-18(17)14-24/h2-7,12H,8-11,13-14H2,1H3,(H,22,26)",0.3365486860275268,0.27,0.02
c1(N2CCOCC2)ccc(NC(=O)c2sccc2)cc1NC(c1ccccc1)=O,"InChI=1S/C22H21N3O3S/c26-21(16-5-2-1-3-6-16)24-18-15-17(23-22(27)20-7-4-14-29-20)8-9-19(18)25-10-12-28-13-11-25/h1-9,14-15H,10-13H2,(H,23,27)(H,24,26)",0.2695578336715698,0.2,0.03
C1CCC(=O)c2c(N)cc(NC(c3sccc3)=O)cc21,"InChI=1S/C15H14N2O2S/c16-11-8-10(17-15(19)13-5-2-6-20-13)7-9-3-1-4-12(18)14(9)11/h2,5-8H,1,3-4,16H2,(H,17,19)",0.1979387551546096,0.23,0.26
c1(NC(=O)N2CCCCC2)ccc2c(c1)sc(C1CCCCC1)n2,"InChI=1S/C19H25N3OS/c23-19(22-11-5-2-6-12-22)20-15-9-10-16-17(13-15)24-18(21-16)14-7-3-1-4-8-14/h9-10,13-14H,1-8,11-12H2,(H,20,23)",0.2422015219926834,0.16749667,0.04
c1(N2CCCCCC2)ccc(NC(c2sc3c(c(=O)nc(C)[nH]3)c2)=O)cc1,"InChI=1S/C20H22N4O2S/c1-13-21-18(25)16-12-17(27-20(16)22-13)19(26)23-14-6-8-15(9-7-14)24-10-4-2-3-5-11-24/h6-9,12H,2-5,10-11H2,1H3,(H,23,26)(H,21,22,25)",0.4419379532337188,0.36749667,0.1
c1cc(NC(N2Cc3cc(C)ccc3C2)=O)ccc1C(=O)N1CCOCC1,"InChI=1S/C21H23N3O3/c1-15-2-3-17-13-24(14-18(17)12-15)21(26)22-19-6-4-16(5-7-19)20(25)23-8-10-27-11-9-23/h2-7,12H,8-11,13-14H2,1H3,(H,22,26)",0.3575229942798614,0.29,0.03
c1(NC(N2CCCCC2)=O)ccc(C(NCCNCc2ccccc2)=O)cc1,"InChI=1S/C22H28N4O2/c27-21(24-14-13-23-17-18-7-3-1-4-8-18)19-9-11-20(12-10-19)25-22(28)26-15-5-2-6-16-26/h1,3-4,7-12,23H,2,5-6,13-17H2,(H,24,27)(H,25,28)",0.305135041475296,0.24,0.07
c1c(NC(N2Cc3c(cccc3)C2)=O)ccc(C(=O)N2CCCC(C)C2)c1,"InChI=1S/C22H25N3O2/c1-16-5-4-12-24(13-16)21(26)17-8-10-20(11-9-17)23-22(27)25-14-18-6-2-3-7-19(18)15-25/h2-3,6-11,16H,4-5,12-15H2,1H3,(H,23,27)",0.3159412443637848,0.25,0.04
c1ccc(N2CCCCC2)c(N=Cc2sccc2)c1,"InChI=1S/C16H18N2S/c1-4-10-18(11-5-1)16-9-3-2-8-15(16)17-13-14-7-6-12-19-14/h2-3,6-9,12-13H,1,4-5,10-11H2",0.2442102432250976,0.17,0.04
c1c(-c2ccc(OC3CCCCC3)cc2)cccc1NC(=O)Nc1ccccc1,"InChI=1S/C25H26N2O2/c28-25(26-21-9-3-1-4-10-21)27-22-11-7-8-20(18-22)19-14-16-24(17-15-19)29-23-12-5-2-6-13-23/h1,3-4,7-11,14-18,23H,2,5-6,12-13H2,(H2,26,27,28)",0.5631384253501892,0.57,0.22
[nH]1ccsc1=NC(c1cc(-c2ccc(OC)cn2)ccc1-c1cn(C)nc1)=O,"InChI=1S/C20H17N5O2S/c1-25-12-14(10-23-25)16-5-3-13(18-6-4-15(27-2)11-22-18)9-17(16)19(26)24-20-21-7-8-28-20/h3-12H,1-2H3,(H,21,24,26)",0.2126424908638,0.13,0.08
c1(NC(=O)N2CCc3c2cc(N2CCOCC2)cc3)ccc(C(=O)N2CCOCC2)cc1,"InChI=1S/C24H28N4O4/c29-23(27-11-15-32-16-12-27)19-1-4-20(5-2-19)25-24(30)28-8-7-18-3-6-21(17-22(18)28)26-9-13-31-14-10-26/h1-6,17H,7-16H2,(H,25,30)",0.3372725248336792,0.28,0.13
c1c(NC(NCCc2ccccc2)=O)ccc(N2CCOCC2)c1,"InChI=1S/C19H23N3O2/c23-19(20-11-10-16-4-2-1-3-5-16)21-17-6-8-18(9-7-17)22-12-14-24-15-13-22/h1-9H,10-15H2,(H2,20,21,23)",0.2816486954689026,0.22,0.11909091
c1c(OC)ccc(-c2cccc(NC(=O)N3Cc4c(cccc4)C3)c2)c1,"InChI=1S/C22H20N2O2/c1-26-21-11-9-16(10-12-21)17-7-4-8-20(13-17)23-22(25)24-14-18-5-2-3-6-19(18)15-24/h2-13H,14-15H2,1H3,(H,23,25)",0.3148745596408844,0.25,0.07
c1ccc(NC(N2Cc3c(cccc3)C2)=O)cc1N1CCCC1,"InChI=1S/C19H21N3O/c23-19(22-13-15-6-1-2-7-16(15)14-22)20-17-8-5-9-18(12-17)21-10-3-4-11-21/h1-2,5-9,12H,3-4,10-11,13-14H2,(H,20,23)",0.2523750066757202,0.18,0.04
COc1c(OC)ccc(CNC(=O)c2c[nH]c(=NCC)s2)c1,"InChI=1S/C15H19N3O3S/c1-4-16-15-18-9-13(22-15)14(19)17-8-10-5-6-11(20-2)12(7-10)21-3/h5-7,9H,4,8H2,1-3H3,(H,16,18)(H,17,19)",0.2440055310726165,0.17,0.05
c1cc(N=c2[nH]c(N3CCCCC3)cc(C)n2)ccc1NC(c1ccc(N2CCCC2)cc1)=O,"InChI=1S/C27H32N6O/c1-20-19-25(33-17-3-2-4-18-33)31-27(28-20)30-23-11-9-22(10-12-23)29-26(34)21-7-13-24(14-8-21)32-15-5-6-16-32/h7-14,19H,2-6,15-18H2,1H3,(H,29,34)(H,28,30,31)",0.3374029695987701,0.95,0.37
FC(c1c[nH]c(=NC(c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)=O)[nH]c1=N)F,"InChI=1S/C21H18F2N6O2/c22-17(23)16-9-25-20(27-18(16)24)28-19(30)12-5-7-15(8-6-12)26-21(31)29-10-13-3-1-2-4-14(13)11-29/h1-9,17H,10-11H2,(H,26,31)(H3,24,25,27,28,30)",0.108018971979618,0.3,0.4
c1(N=C(c2cccs2)N)ccc(OCCCN2CCOCC2)cc1,"InChI=1S/C18H23N3O2S/c19-18(17-3-1-14-24-17)20-15-4-6-16(7-5-15)23-11-2-8-21-9-12-22-13-10-21/h1,3-7,14H,2,8-13H2,(H2,19,20)",0.2515198290348053,0.19,0.14
c1c(N2CCOCC2)ccc(NC(C=Cc2ccccc2)=O)c1,"InChI=1S/C19H20N2O2/c22-19(11-6-16-4-2-1-3-5-16)20-17-7-9-18(10-8-17)21-12-14-23-15-13-21/h1-11H,12-15H2,(H,20,22)",0.3772757649421692,0.31749666,0.13
c1(OCC)ccc(C(Nc2ccc(C(N3Cc4ccccc4CC3)=O)cc2)=O)cc1,"InChI=1S/C25H24N2O3/c1-2-30-23-13-9-19(10-14-23)24(28)26-22-11-7-20(8-12-22)25(29)27-16-15-18-5-3-4-6-21(18)17-27/h3-14H,2,15-17H2,1H3,(H,26,28)",0.2966265082359314,0.23,0.04
C(Cc1n(C)c(=NCc2ccccc2)[nH]c1)c1ccccc1,"InChI=1S/C19H21N3/c1-22-18(13-12-16-8-4-2-5-9-16)15-21-19(22)20-14-17-10-6-3-7-11-17/h2-11,15H,12-14H2,1H3,(H,20,21)",0.4431248307228088,0.37,0.11
c1cc(N=c2[nH]c(N3CCCCCC3)cc(C)n2)ccc1NC(=O)c1ccccc1,"InChI=1S/C24H27N5O/c1-18-17-22(29-15-7-2-3-8-16-29)28-24(25-18)27-21-13-11-20(12-14-21)26-23(30)19-9-5-4-6-10-19/h4-6,9-14,17H,2-3,7-8,15-16H2,1H3,(H,26,30)(H,25,27,28)",0.969860017299652,1.0,0.0
c1c(NC(=O)N2Cc3c(cccc3)C2)ccc(C(N2CCC(N3CCCCC3)CC2)=O)c1,"InChI=1S/C26H32N4O2/c31-25(29-16-12-24(13-17-29)28-14-4-1-5-15-28)20-8-10-23(11-9-20)27-26(32)30-18-21-6-2-3-7-22(21)19-30/h2-3,6-11,24H,1,4-5,12-19H2,(H,27,32)",0.3875740468502044,0.32,0.09
c1(N2CCCC2)cc(NC(=O)c2cccnc2)ccc1N=c1[nH]cnc2c1cccc2,"InChI=1S/C24H22N6O/c31-24(17-6-5-11-25-15-17)28-18-9-10-21(22(14-18)30-12-3-4-13-30)29-23-19-7-1-2-8-20(19)26-16-27-23/h1-2,5-11,14-16H,3-4,12-13H2,(H,28,31)(H,26,27,29)",0.844356894493103,0.73,0.11
c1c(Oc2ccc(OCCC)cc2)ncc(C(NCCN2CCOCC2)=O)c1,"InChI=1S/C21H27N3O4/c1-2-13-27-18-4-6-19(7-5-18)28-20-8-3-17(16-23-20)21(25)22-9-10-24-11-14-26-15-12-24/h3-8,16H,2,9-15H2,1H3,(H,22,25)",0.3059121072292328,0.24,0.05
c1cc(NC(c2sccc2)=O)ccc1N1CCCCC1,"InChI=1S/C16H18N2OS/c19-16(15-5-4-12-20-15)17-13-6-8-14(9-7-13)18-10-2-1-3-11-18/h4-9,12H,1-3,10-11H2,(H,17,19)",0.3539971113204956,0.32,0.18
c1c(N2CCC(C)CC2)c(OC)ccc1NC(=O)c1cc2c(ncs2)cc1,"InChI=1S/C21H23N3O2S/c1-14-7-9-24(10-8-14)18-12-16(4-6-19(18)26-2)23-21(25)15-3-5-17-20(11-15)27-13-22-17/h3-6,11-14H,7-10H2,1-2H3,(H,23,25)",0.2957113683223724,0.23,0.06818182
c1cc(NC(=O)NC2CCCCC2)ccc1CCCc1ccccc1,"InChI=1S/C22H28N2O/c25-22(23-20-12-5-2-6-13-20)24-21-16-14-19(15-17-21)11-7-10-18-8-3-1-4-9-18/h1,3-4,8-9,14-17,20H,2,5-7,10-13H2,(H2,23,24,25)",0.3293609917163849,0.27,0.12
c1c(N2CCOCC2)ccc(NC(c2sccc2)=O)c1NC1CCCCC1,"InChI=1S/C21H27N3O2S/c25-21(20-7-4-14-27-20)23-18-9-8-17(24-10-12-26-13-11-24)15-19(18)22-16-5-2-1-3-6-16/h4,7-9,14-16,22H,1-3,5-6,10-13H2,(H,23,25)",0.2858603894710541,0.22,0.07909091
c1cc(NC(NCCc2ccccc2)=O)ccc1Oc1ccc(NC(=O)NC23CC4CC(CC(C2)C4)C3)cc1,"InChI=1S/C32H36N4O3/c37-30(33-15-14-22-4-2-1-3-5-22)34-26-6-10-28(11-7-26)39-29-12-8-27(9-13-29)35-31(38)36-32-19-23-16-24(20-32)18-25(17-23)21-32/h1-13,23-25H,14-21H2,(H2,33,34,37)(H2,35,36,38)",0.2776961028575897,0.21,0.06
c1cc(NC(=O)N2CCCCCC2)cc2c1nc(N1CCOCC2)s1,"InChI=1S/C18H24N4O2S/c23-17(21-8-3-1-2-4-9-21)19-15-5-6-16-14(13-15)7-11-24-12-10-22-18(20-16)25-22/h5-6,13H,1-4,7-12H2,(H,19,23)",0.0,0.19749667,0.11
c1(NC(N2Cc3ccccc3C2)=O)ccc(C(=O)N2CCN(C(=O)C)CC2)cc1,"InChI=1S/C22H24N4O3/c1-16(27)24-10-12-25(13-11-24)21(28)17-6-8-20(9-7-17)23-22(29)26-14-18-4-2-3-5-19(18)15-26/h2-9H,10-15H2,1H3,(H,23,29)",0.3566026389598846,0.29,0.06
c1c(NC(N2Cc3c(cccc3)C2)=O)ccc(C(=O)N2CC3OCCCC3C2)c1,"InChI=1S/C23H25N3O3/c27-22(25-14-19-6-3-11-29-21(19)15-25)16-7-9-20(10-8-16)24-23(28)26-12-17-4-1-2-5-18(17)13-26/h1-2,4-5,7-10,19,21H,3,6,11-15H2,(H,24,28)",0.2782351672649383,0.21,0.04
c1cc(N2CCCCC2)c(N=c2sc3c(cccc3)[nH]2)cc1NC(=O)c1ccccc1,"InChI=1S/C25H24N4OS/c30-24(18-9-3-1-4-10-18)26-19-13-14-22(29-15-7-2-8-16-29)21(17-19)28-25-27-20-11-5-6-12-23(20)31-25/h1,3-6,9-14,17H,2,7-8,15-16H2,(H,26,30)(H,27,28)",0.4199832081794739,0.4,0.19909091
c1c(NC(c2sccc2)=O)c(C)cc(OCc2ccc(NC(=O)NCc3ccccc3)cc2)c1,"InChI=1S/C27H25N3O3S/c1-19-16-23(13-14-24(19)30-26(31)25-8-5-15-34-25)33-18-21-9-11-22(12-10-21)29-27(32)28-17-20-6-3-2-4-7-20/h2-16H,17-18H2,1H3,(H,30,31)(H2,28,29,32)",0.3066831529140472,0.26,0.16
c1cc(-c2cc3n(n2)CCCC3)c(OC)cc1,"InChI=1S/C14H16N2O/c1-17-14-8-3-2-7-12(14)13-10-11-6-4-5-9-16(11)15-13/h2-3,7-8,10H,4-6,9H2,1H3",0.2785479724407196,0.21,0.02
c1(C)nc(N2CCOCC2)nc(N2CCOCC2)n1,"InChI=1S/C12H19N5O2/c1-10-13-11(16-2-6-18-7-3-16)15-12(14-10)17-4-8-19-9-5-17/h2-9H2,1H3",0.3037583529949188,0.23749667,0.04
O=c1[nH]c2c(ccc(NC(=O)CCC)c2)[nH]c1=O,"InChI=1S/C12H13N3O3/c1-2-3-10(16)13-7-4-5-8-9(6-7)15-12(18)11(17)14-8/h4-6H,2-3H2,1H3,(H,13,16)(H,14,17)(H,15,18)",0.1968346387147903,0.11,0.11
