smiles,inchi,total_score,raw_HEK_classifier,raw_CFPAC_classifier
c1(N2CCOCC2)cc2c(cc1NC(=O)c1scnc1)c[nH]c(=NC1CC1)n2,"InChI=1S/C19H20N6O2S/c26-18(17-10-20-11-28-17)23-15-7-12-9-21-19(22-13-1-2-13)24-14(12)8-16(15)25-3-5-27-6-4-25/h7-11,13H,1-6H2,(H,23,26)(H,21,22,24)",0.4238227605819702,0.41749668,0.21
Cc1[nH]c(=NCC=C)[nH]c(=NCC)c1-c1sc2c(cccc2)n1,"InChI=1S/C17H19N5S/c1-4-10-19-17-20-11(3)14(15(22-17)18-5-2)16-21-12-8-6-7-9-13(12)23-16/h4,6-9H,1,5,10H2,2-3H3,(H2,18,19,20,22)",0.3947158753871918,0.34,0.15
c1c[nH]c(=NC(=O)c2sc3cc(-c4cc[nH]c(=NC5CC5)c4)cnc3n2)cc1,"InChI=1S/C20H16N6OS/c27-19(25-16-3-1-2-7-21-16)20-26-18-15(28-20)9-13(11-23-18)12-6-8-22-17(10-12)24-14-4-5-14/h1-3,6-11,14H,4-5H2,(H,22,24)(H,21,25,27)",0.3938053548336029,0.45749667,0.25
[nH]1c(=Nc2cnn(C3CC3)c2)[nH]c(=NC2CC2)[nH]c1=NC1CC1,"InChI=1S/C15H20N8/c1-2-9(1)17-13-20-14(18-10-3-4-10)22-15(21-13)19-11-7-16-23(8-11)12-5-6-12/h7-10,12H,1-6H2,(H3,17,18,19,20,21,22)",0.3519404828548431,0.29,0.11
Nc1ccc2c(c1)C(c1ccc(Cl)cc1)C(O)C(CCCC)C2,"InChI=1S/C20H24ClNO/c1-2-3-4-15-11-14-7-10-17(22)12-18(14)19(20(15)23)13-5-8-16(21)9-6-13/h5-10,12,15,19-20,23H,2-4,11,22H2,1H3",0.2933988273143768,0.23,0.1
c1(NCCN=c2[nH]cccn2)cc2c(cc1NC1CC1)[nH]c(=N)[nH]c2=O,"InChI=1S/C17H20N8O/c18-16-24-12-9-14(23-10-2-3-10)13(8-11(12)15(26)25-16)19-6-7-22-17-20-4-1-5-21-17/h1,4-5,8-10,19,23H,2-3,6-7H2,(H,20,21,22)(H3,18,24,25,26)",0.2619861364364624,0.38,0.29
c1c(-c2ccsc2)ccc(NCCNC2CC2)c1NCC1CC1,"InChI=1S/C19H25N3S/c1-2-14(1)12-22-19-11-15(16-7-10-23-13-16)3-6-18(19)21-9-8-20-17-4-5-17/h3,6-7,10-11,13-14,17,20-22H,1-2,4-5,8-9,12H2",0.3878247439861297,0.33,0.14
c1c(NCCc2c3cc(OC)ccc3[nH]c2)ccc(=NCC2CCNCC2)[nH]1,"InChI=1S/C22H29N5O/c1-28-19-3-4-21-20(12-19)17(14-25-21)8-11-24-18-2-5-22(27-15-18)26-13-16-6-9-23-10-7-16/h2-5,12,14-16,23-25H,6-11,13H2,1H3,(H,26,27)",0.3293609917163849,0.27,0.12
[nH]1c2c(cc(-c3cnn(C4CC4)c3)cn2)c(=NC2CCCC2)[nH]c1=N,"InChI=1S/C18H21N7/c19-18-23-16-15(17(24-18)22-13-3-1-2-4-13)7-11(8-20-16)12-9-21-25(10-12)14-5-6-14/h7-10,13-14H,1-6H2,(H3,19,20,22,23,24)",0.3132714629173279,0.35,0.24
c1(N2CCOCC2)ccc(NCc2cn(Cc3ccccc3)c(=O)cc2)cn1,"InChI=1S/C22H24N4O2/c27-22-9-6-19(17-26(22)16-18-4-2-1-3-5-18)14-23-20-7-8-21(24-15-20)25-10-12-28-13-11-25/h1-9,15,17,23H,10-14,16H2",0.3662476539611816,0.3,0.08
c1c(CNC(=O)c2noc(-c3sccc3)c2)cccc1OC,"InChI=1S/C16H14N2O3S/c1-20-12-5-2-4-11(8-12)10-17-16(19)13-9-14(21-18-13)15-6-3-7-22-15/h2-9H,10H2,1H3,(H,17,19)",0.1899982690811157,0.14,0.2
c1(NC(c2ccco2)=O)ccc(-c2ccc(NC(=O)c3scnn3)c(NCCN3CCOCC3)c2)cc1,"InChI=1S/C26H26N6O4S/c33-24(23-2-1-13-36-23)29-20-6-3-18(4-7-20)19-5-8-21(30-25(34)26-31-28-17-37-26)22(16-19)27-9-10-32-11-14-35-15-12-32/h1-8,13,16-17,27H,9-12,14-15H2,(H,29,33)(H,30,34)",0.36420339345932,0.29749668,0.07
c1(Oc2c(C(NCc3cccs3)=O)cccn2)c(C)cccc1,"InChI=1S/C18H16N2O2S/c1-13-6-2-3-9-16(13)22-18-15(8-4-10-19-18)17(21)20-12-14-7-5-11-23-14/h2-11H,12H2,1H3,(H,20,21)",0.2444847971200943,0.17,0.02
c1(-c2c(-c3ccccc3)[nH]c(-c3csc(=NCC4CC4)[nH]3)c2)ccc(OC)cc1,"InChI=1S/C24H23N3OS/c1-28-19-11-9-17(10-12-19)20-13-21(26-23(20)18-5-3-2-4-6-18)22-15-29-24(27-22)25-14-16-7-8-16/h2-6,9-13,15-16,26H,7-8,14H2,1H3,(H,25,27)",0.4802374839782715,0.47,0.21
[nH]1cc(CCCc2ccc(NC(=O)N3CCCC3)cc2)cc1,"InChI=1S/C18H23N3O/c22-18(21-12-1-2-13-21)20-17-8-6-15(7-9-17)4-3-5-16-10-11-19-14-16/h6-11,14,19H,1-5,12-13H2,(H,20,22)",0.3361707329750061,0.27,0.04
c1cc2c(ccc(-c3c[nH]c(=N)cn3)c2)cc1-c1cnco1,"InChI=1S/C17H12N4O/c18-17-9-20-15(7-21-17)13-3-1-12-6-14(4-2-11(12)5-13)16-8-19-10-22-16/h1-10H,(H2,18,21)",0.309051901102066,0.47,0.3
c1(Oc2ccc3c([nH]c(=NC(=O)NCCN4CCOCC4)[nH]3)c2)ccc(-c2sc3c(cccc3)n2)cc1,"InChI=1S/C27H26N6O3S/c34-27(28-11-12-33-13-15-35-16-14-33)32-26-30-21-10-9-20(17-23(21)31-26)36-19-7-5-18(6-8-19)25-29-22-3-1-2-4-24(22)37-25/h1-10,17H,11-16H2,(H3,28,30,31,32,34)",0.5279103517532349,0.7,0.27
c1(N(C2CCCC2)C)nc(-c2c(C)[nH]c(=NC(=O)C3CC3)s2)ccn1,"InChI=1S/C18H23N5OS/c1-11-15(25-18(20-11)22-16(24)12-7-8-12)14-9-10-19-17(21-14)23(2)13-5-3-4-6-13/h9-10,12-13H,3-8H2,1-2H3,(H,20,22,24)",0.3599106669425964,0.29499334,0.09
c1(-c2cccc(NC3CC3)c2)ccc(-c2[nH]c3c(cc(CCC)cc3)n2)cc1,"InChI=1S/C25H25N3/c1-2-4-17-7-14-23-24(15-17)28-25(27-23)19-10-8-18(9-11-19)20-5-3-6-22(16-20)26-21-12-13-21/h3,5-11,14-16,21,26H,2,4,12-13H2,1H3,(H,27,28)",0.4161019325256347,0.39749667,0.2
N(c1ccc(-c2cc(CNCCN3CCOCC3)ccc2)cc1)C(=O)c1sccc1,"InChI=1S/C24H27N3O2S/c28-24(23-5-2-16-30-23)26-22-8-6-20(7-9-22)21-4-1-3-19(17-21)18-25-10-11-27-12-14-29-15-13-27/h1-9,16-17,25H,10-15,18H2,(H,26,28)",0.3038100302219391,0.24,0.09
c1ccc(-c2cn(-c3ccnc4ccc(N5CCOCC5)nc34)cn2)cc1,"InChI=1S/C21H19N5O/c1-2-4-16(5-3-1)18-14-26(15-23-18)19-8-9-22-17-6-7-20(24-21(17)19)25-10-12-27-13-11-25/h1-9,14-15H,10-13H2",0.2413837909698486,0.16749667,0.07
c1c(N=c2[nH]cc[nH]2)cc(OC2CCOCC2)cc1Oc1ccc(NC(=O)C2CC2)cc1,"InChI=1S/C24H26N4O4/c29-23(16-1-2-16)27-17-3-5-19(6-4-17)31-21-13-18(28-24-25-9-10-26-24)14-22(15-21)32-20-7-11-30-12-8-20/h3-6,9-10,13-16,20H,1-2,7-8,11-12H2,(H,27,29)(H2,25,26,28)",0.2501106262207031,0.51,0.35
c1c(-n2c(=NC(=O)c3sc4c(C(=O)C)cccc4c3C)cc(C)[nH]2)ccc(N2CCOCC2)c1,"InChI=1S/C26H26N4O3S/c1-16-15-23(30(28-16)20-9-7-19(8-10-20)29-11-13-33-14-12-29)27-26(32)24-17(2)21-5-4-6-22(18(3)31)25(21)34-24/h4-10,15,28H,11-14H2,1-3H3",0.3015342652797699,0.26,0.17
[nH]1c2[nH]c(=N)[nH]c(=N)c2[nH]c1=NCc1cccnc1,"InChI=1S/C11H12N8/c12-8-7-9(18-10(13)17-8)19-11(16-7)15-5-6-2-1-3-14-4-6/h1-4H,5H2,(H6,12,13,15,16,17,18,19)",0.3618154227733612,0.31,0.15
N(c1ccc(N2CCOCC2)cc1)=c1[nH]ccc(-c2cnn3ccccc23)n1,"InChI=1S/C21H20N6O/c1-2-10-27-20(3-1)18(15-23-27)19-8-9-22-21(25-19)24-16-4-6-17(7-5-16)26-11-13-28-14-12-26/h1-10,15H,11-14H2,(H,22,24,25)",0.3500522077083587,0.53,0.3
s1c(=NCCNCCN)[nH]c(-c2cscc2)c1,"InChI=1S/C11H16N4S2/c12-2-3-13-4-5-14-11-15-10(8-17-11)9-1-6-16-7-9/h1,6-8,13H,2-5,12H2,(H,14,15)",0.2267901003360748,0.15,0.09
O(c1ccc(N=c2[nH]cnc3sc(C(=O)NC4CC4)c(C)c23)cc1)CCN1CCOCC1,"InChI=1S/C23H27N5O3S/c1-15-19-21(24-14-25-23(19)32-20(15)22(29)27-17-2-3-17)26-16-4-6-18(7-5-16)31-13-10-28-8-11-30-12-9-28/h4-7,14,17H,2-3,8-13H2,1H3,(H,27,29)(H,24,25,26)",0.3401871919631958,0.38,0.24
c1nc2c(c(N3CCOCC3)nc(OCCN3CCOCC3)n2)cc1-c1ccccc1,"InChI=1S/C23H27N5O3/c1-2-4-18(5-3-1)19-16-20-21(24-17-19)25-23(26-22(20)28-9-13-30-14-10-28)31-15-8-27-6-11-29-12-7-27/h1-5,16-17H,6-15H2",0.2679699957370758,0.2,0.08
c1(-c2cc(-c3[nH]c4c(n3)ccc(N3CCCCC3)c4)ncc2)c[nH]c(=N)cn1,"InChI=1S/C21H21N7/c22-20-13-24-19(12-25-20)14-6-7-23-18(10-14)21-26-16-5-4-15(11-17(16)27-21)28-8-2-1-3-9-28/h4-7,10-13H,1-3,8-9H2,(H2,22,25)(H,26,27)",0.5620939135551453,0.53,0.2
c1(-c2cc[nH]c(=NCCCCN3CCOCC3)n2)nc(C)n[nH]1,"InChI=1S/C15H23N7O/c1-12-18-14(21-20-12)13-4-6-17-15(19-13)16-5-2-3-7-22-8-10-23-11-9-22/h4,6H,2-3,5,7-11H2,1H3,(H,16,17,19)(H,18,20,21)",0.4175180494785309,0.36,0.15
c1c(NCCNC(=O)c2c(C3CC3)ccs2)cccn1,"InChI=1S/C15H17N3OS/c19-15(14-13(5-9-20-14)11-3-4-11)18-8-7-17-12-2-1-6-16-10-12/h1-2,5-6,9-11,17H,3-4,7-8H2,(H,18,19)",0.2527519762516022,0.18,0.01
[nH]1c(=N)[nH]c(=N)nc1Oc1c(NC(=O)c2occc2)cccc1,"InChI=1S/C14H12N6O3/c15-12-18-13(16)20-14(19-12)23-9-5-2-1-4-8(9)17-11(21)10-6-3-7-22-10/h1-7H,(H,17,21)(H4,15,16,18,19,20)",0.4377312362194061,0.37,0.13
C1(=O)CCCCC1CCCN1CCC(c2c[nH]c3ccccc23)=CC1,"InChI=1S/C22H28N2O/c25-22-10-4-1-6-18(22)7-5-13-24-14-11-17(12-15-24)20-16-23-21-9-3-2-8-19(20)21/h2-3,8-9,11,16,18,23H,1,4-7,10,12-15H2",0.2740655541419983,0.21,0.11
n1(-c2ccc(NC(=O)c3oc(C)cc3)cc2)cncc1,"InChI=1S/C15H13N3O2/c1-11-2-7-14(20-11)15(19)17-12-3-5-13(6-4-12)18-9-8-16-10-18/h2-10H,1H3,(H,17,19)",0.2966265082359314,0.23,0.04
n1c(-c2ccc(OCCN3CCOCC3)cc2)c[nH]c1-c1cn[nH]c1-c1ccccn1,"InChI=1S/C23H24N6O2/c1-2-8-24-20(3-1)22-19(15-26-28-22)23-25-16-21(27-23)17-4-6-18(7-5-17)31-14-11-29-9-12-30-13-10-29/h1-8,15-16H,9-14H2,(H,25,27)(H,26,28)",0.473982959985733,0.45,0.2
c1c(-c2c[nH]c(=NC(c3sccc3)=O)cc2)cnn1C1CCNCC1,"InChI=1S/C18H19N5OS/c24-18(16-2-1-9-25-16)22-17-4-3-13(10-20-17)14-11-21-23(12-14)15-5-7-19-8-6-15/h1-4,9-12,15,19H,5-8H2,(H,20,22,24)",0.4584778249263763,0.4,0.16
c1(NCCN=c2nc(-c3c4c(cccc4)ncc3)cc[nH]2)ccc(C(NC)=O)cc1OC,"InChI=1S/C24H24N6O2/c1-25-23(31)16-7-8-21(22(15-16)32-2)27-13-14-29-24-28-12-10-20(30-24)18-9-11-26-19-6-4-3-5-17(18)19/h3-12,15,27H,13-14H2,1-2H3,(H,25,31)(H,28,29,30)",0.4087981581687927,0.38,0.19
c1c(NC(N=c2sc(C3CC3)n[nH]2)=O)ccc2c[nH]c(O)c12,"InChI=1S/C14H13N5O2S/c20-11-10-5-9(4-3-8(10)6-15-11)16-13(21)17-14-19-18-12(22-14)7-1-2-7/h3-7,15,20H,1-2H2,(H2,16,17,19,21)",0.3989843726158142,0.33,0.09
c1(N=c2[nH]c(N3CCOCCC3)cc(C)n2)cc(C)c(NC(c2cccs2)=O)cc1,"InChI=1S/C22H25N5O2S/c1-15-13-17(6-7-18(15)25-21(28)19-5-3-12-30-19)24-22-23-16(2)14-20(26-22)27-8-4-10-29-11-9-27/h3,5-7,12-14H,4,8-11H2,1-2H3,(H,25,28)(H,23,24,26)",0.7298353910446167,0.81749666,0.22
C(NCCN1CCOCC1)C(N=c1cc(-c2sc(C)nc2C)[nH]c(C)n1)C,"InChI=1S/C19H30N6OS/c1-13(12-20-5-6-25-7-9-26-10-8-25)21-18-11-17(23-15(3)24-18)19-14(2)22-16(4)27-19/h11,13,20H,5-10,12H2,1-4H3,(H,21,23,24)",0.2927272319793701,0.22749667,0.08
c1(NCCN=c2[nH]cccn2)c2c(cccc2)ccc1Oc1ccccc1,"InChI=1S/C22H20N4O/c1-2-8-18(9-3-1)27-20-12-11-17-7-4-5-10-19(17)21(20)23-15-16-26-22-24-13-6-14-25-22/h1-14,23H,15-16H2,(H,24,25,26)",0.4584778249263763,0.4,0.16
[nH]1c(=N)[nH]c(=NCC2CC2)c2c1[nH]c(=NCC)s2,"InChI=1S/C11H16N6S/c1-2-13-11-17-9-7(18-11)8(15-10(12)16-9)14-5-6-3-4-6/h6H,2-5H2,1H3,(H4,12,13,14,15,16,17)",0.3735970556735992,0.31,0.11
c1cc(-c2cn[nH]c2-c2cncc(OCCCN3CCCC3)c2)ccn1,"InChI=1S/C20H23N5O/c1-2-9-25(8-1)10-3-11-26-18-12-17(13-22-14-18)20-19(15-23-24-20)16-4-6-21-7-5-16/h4-7,12-15H,1-3,8-11H2,(H,23,24)",0.5239800810813904,0.44,0.13
[nH]1cc(-c2cn[nH]c2)c(-c2c[nH]c3cc(=NC(=O)C4CC4)[nH]cc23)c1,"InChI=1S/C18H16N6O/c25-18(10-1-2-10)24-17-3-16-15(9-21-17)14(8-20-16)13-7-19-6-12(13)11-4-22-23-5-11/h3-10,19-20H,1-2H2,(H,22,23)(H,21,24,25)",0.375011682510376,0.34,0.18
c1cccc(Nc2ccc3c(n[nH]c3C=Cc3ccccc3)c2)c1NC1CCN(C)CC1,"InChI=1S/C27H29N5/c1-32-17-15-21(16-18-32)28-25-9-5-6-10-26(25)29-22-12-13-23-24(30-31-27(23)19-22)14-11-20-7-3-2-4-8-20/h2-14,19,21,28-29H,15-18H2,1H3,(H,30,31)",0.1296041458845138,0.46,0.44
c1(-c2oc(-c3cc4c([nH]cc4)nc3)nc2)cc2c(cc1)CCNC2,"InChI=1S/C19H16N4O/c1-2-13(7-15-9-20-5-3-12(1)15)17-11-23-19(24-17)16-8-14-4-6-21-18(14)22-10-16/h1-2,4,6-8,10-11,20H,3,5,9H2,(H,21,22)",0.3780003488063812,0.31,0.07
c1(Sc2ccc(Cl)cc2)scc(NC(=O)Nc2ccccc2)n1,"InChI=1S/C16H12ClN3OS2/c17-11-6-8-13(9-7-11)23-16-20-14(10-22-16)19-15(21)18-12-4-2-1-3-5-12/h1-10H,(H2,18,19,21)",0.4092671573162079,0.34,0.1
N1(c2ccc(NC(c3ccc4c(nccc4)c3)=O)cc2NC2CC2)CCCCC1,"InChI=1S/C24H26N4O/c29-24(18-7-6-17-5-4-12-25-21(17)15-18)27-20-10-11-23(28-13-2-1-3-14-28)22(16-20)26-19-8-9-19/h4-7,10-12,15-16,19,26H,1-3,8-9,13-14H2,(H,27,29)",0.3331137895584106,0.39,0.25
N1(c2cc(-c3[nH]nc4cnc(-c5cnn(C)c5)cc43)ccn2)CCOCC1,"InChI=1S/C19H19N7O/c1-25-12-14(10-22-25)16-9-15-17(11-21-16)23-24-19(15)13-2-3-20-18(8-13)26-4-6-27-7-5-26/h2-3,8-12H,4-7H2,1H3,(H,23,24)",0.4339148700237274,0.37,0.14
c1ccnc(-c2cc(-c3[nH]c(=N)[nH]c(=NC4CC4)c3)c(Cl)nc2)c1,"InChI=1S/C17H15ClN6/c18-16-12(7-10(9-21-16)13-3-1-2-6-20-13)14-8-15(22-11-4-5-11)24-17(19)23-14/h1-3,6-9,11H,4-5H2,(H3,19,22,23,24)",0.3618154227733612,0.31,0.15
c1(Oc2c[nH]c(=NC(=O)c3cccc(F)c3)s2)ccc2c(c1)CCCC2,"InChI=1S/C20H17FN2O2S/c21-16-7-3-6-15(10-16)19(24)23-20-22-12-18(26-20)25-17-9-8-13-4-1-2-5-14(13)11-17/h3,6-12H,1-2,4-5H2,(H,22,23,24)",0.3739864528179168,0.31749666,0.14
c1cc2c([nH]c(=NCCOc3cccc(-c4cncnc4)c3)[nH]2)cc1OC,"InChI=1S/C20H19N5O2/c1-26-16-5-6-18-19(10-16)25-20(24-18)23-7-8-27-17-4-2-3-14(9-17)15-11-21-13-22-12-15/h2-6,9-13H,7-8H2,1H3,(H2,23,24,25)",0.4831697344779968,0.39749667,0.06
N(c1[nH]c(=N)[nH]c(=NC)c1)(c1ccc(C)cc1)C,"InChI=1S/C13H17N5/c1-9-4-6-10(7-5-9)18(3)12-8-11(15-2)16-13(14)17-12/h4-8H,1-3H3,(H3,14,15,16,17)",0.6186838746070862,0.52,0.14
c12[nH]c(=NC(=O)NCC3CCCCC3)sc1c(-c1cccs1)ccc2,"InChI=1S/C19H21N3OS2/c23-18(20-12-13-6-2-1-3-7-13)22-19-21-15-9-4-8-14(17(15)25-19)16-10-5-11-24-16/h4-5,8-11,13H,1-3,6-7,12H2,(H2,20,21,22,23)",0.2772957682609558,0.21,0.07
[nH]1c(=N)[nH]c(=N)c(OCc2c(OC)ccc(-c3[nH]c4c(cccc4)n3)c2)c1,"InChI=1S/C19H18N6O2/c1-26-15-7-6-11(18-23-13-4-2-3-5-14(13)24-18)8-12(15)10-27-16-9-22-19(21)25-17(16)20/h2-9H,10H2,1H3,(H,23,24)(H4,20,21,22,25)",0.3735970556735992,0.31,0.11
n1c2c(=N)[nH][nH]c2ccc1N1CCOCC1,"InChI=1S/C10H13N5O/c11-10-9-7(13-14-10)1-2-8(12-9)15-3-5-16-6-4-15/h1-2H,3-6H2,(H3,11,13,14)",0.4048971235752105,0.36,0.17
c1c(-c2c[nH]c(=N)[nH]c2=NC2COCC2)ccc(COCCc2ccccc2)c1C,"InChI=1S/C24H28N4O2/c1-17-13-19(7-8-20(17)15-29-11-9-18-5-3-2-4-6-18)22-14-26-24(25)28-23(22)27-21-10-12-30-16-21/h2-8,13-14,21H,9-12,15-16H2,1H3,(H3,25,26,27,28)",0.4498307406902313,0.38749668,0.15
c1(-c2c[nH]c(=N)cn2)cc(N2CCCCC2)cc(C(NCCc2ccccc2)=O)c1,"InChI=1S/C24H27N5O/c25-23-17-27-22(16-28-23)19-13-20(15-21(14-19)29-11-5-2-6-12-29)24(30)26-10-9-18-7-3-1-4-8-18/h1,3-4,7-8,13-17H,2,5-6,9-12H2,(H2,25,28)(H,26,30)",0.304559588432312,0.24,0.08
Cc1[nH]c(=NC(=O)NC2CCCCC2)sc1,"InChI=1S/C11H17N3OS/c1-8-7-16-11(12-8)14-10(15)13-9-5-3-2-4-6-9/h7,9H,2-6H2,1H3,(H2,12,13,14,15)",0.3066831529140472,0.26,0.16
c1ccc(-c2c[nH]c(=NCCCNCc3ccsc3)cc2)cc1,"InChI=1S/C19H21N3S/c1-2-5-17(6-3-1)18-7-8-19(22-14-18)21-11-4-10-20-13-16-9-12-23-15-16/h1-3,5-9,12,14-15,20H,4,10-11,13H2,(H,21,22)",0.3408418297767639,0.29,0.15
[nH]1cc(-c2cnn(C3CC3)c2)c2c1CNCC2,"InChI=1S/C13H16N4/c1-2-10(1)17-8-9(5-16-17)12-6-15-13-7-14-4-3-11(12)13/h5-6,8,10,14-15H,1-4,7H2",0.2966265082359314,0.23,0.04
c1c(-c2cccc(NC(=O)c3c[nH]c(=O)cn3)c2)ccc(-c2nc(C)sc2)c1,"InChI=1S/C21H16N4O2S/c1-13-24-19(12-28-13)15-7-5-14(6-8-15)16-3-2-4-17(9-16)25-21(27)18-10-23-20(26)11-22-18/h2-12H,1H3,(H,23,26)(H,25,27)",0.4584778249263763,0.4,0.16
c1(NCCCc2ccccc2)cncc(-c2cnc3ccncc3c2)c1,"InChI=1S/C22H20N4/c1-2-5-17(6-3-1)7-4-9-25-21-12-19(13-24-16-21)18-11-20-14-23-10-8-22(20)26-15-18/h1-3,5-6,8,10-16,25H,4,7,9H2",0.367981344461441,0.45,0.26
c1c(NC(c2ccccc2Cl)=O)ccc(N2CCCC2)c1-c1nc2c(cccc2)[nH]1,"InChI=1S/C24H21ClN4O/c25-19-8-2-1-7-17(19)24(30)26-16-11-12-22(29-13-5-6-14-29)18(15-16)23-27-20-9-3-4-10-21(20)28-23/h1-4,7-12,15H,5-6,13-14H2,(H,26,30)(H,27,28)",0.3626651763916015,0.3,0.11
c1c(-c2c[nH]c(=NCCCOc3ccc(-c4[nH]ccn4)cc3)cn2)cccc1,"InChI=1S/C22H21N5O/c1-2-5-17(6-3-1)20-15-27-21(16-26-20)23-11-4-14-28-19-9-7-18(8-10-19)22-24-12-13-25-22/h1-3,5-10,12-13,15-16H,4,11,14H2,(H,23,27)(H,24,25)",0.4140076041221618,0.53,0.27
N(c1cc(-c2nc[nH]c(=NC(=O)C3CC3)c2)ccc1C)C(=O)c1cscc1,"InChI=1S/C20H18N4O2S/c1-12-2-3-14(8-16(12)23-20(26)15-6-7-27-10-15)17-9-18(22-11-21-17)24-19(25)13-4-5-13/h2-3,6-11,13H,4-5H2,1H3,(H,23,26)(H,21,22,24,25)",0.4249440431594848,0.47,0.24
c1c(-c2n[nH]c3cc(=NC(=O)NC4CC4c4ccccc4)[nH]cc32)ccnc1,"InChI=1S/C21H18N6O/c28-21(24-17-10-15(17)13-4-2-1-3-5-13)25-19-11-18-16(12-23-19)20(27-26-18)14-6-8-22-9-7-14/h1-9,11-12,15,17H,10H2,(H,26,27)(H2,23,24,25,28)",0.3613340854644775,0.32,0.17
c1(OCC)c2ccccc2[nH]c(=O)c1SCCCN1CCOCC1,"InChI=1S/C18H24N2O3S/c1-2-23-16-14-6-3-4-7-15(14)19-18(21)17(16)24-13-5-8-20-9-11-22-12-10-20/h3-4,6-7H,2,5,8-13H2,1H3,(H,19,21)",0.2851017713546753,0.22,0.09
c1(OC)c(CN2CCCC2)cc(NC(=O)c2ccc(OCc3ccccc3)cc2)cc1,"InChI=1S/C26H28N2O3/c1-30-25-14-11-23(17-22(25)18-28-15-5-6-16-28)27-26(29)21-9-12-24(13-10-21)31-19-20-7-3-2-4-8-20/h2-4,7-14,17H,5-6,15-16,18-19H2,1H3,(H,27,29)",0.2666779458522796,0.20749667,0.13818182
c1cc2[nH]c(=NC(=O)NC3CC3c3ccccc3)sc2cc1OCC1CC1,"InChI=1S/C21H21N3O2S/c25-20(22-18-11-16(18)14-4-2-1-3-5-14)24-21-23-17-9-8-15(10-19(17)27-21)26-12-13-6-7-13/h1-5,8-10,13,16,18H,6-7,11-12H2,(H2,22,23,24,25)",0.3500572144985199,0.29,0.12
c1(NC2=NCCN2)cc2c(cc1N1CCCC1)n(C(C)C)cn2,"InChI=1S/C17H24N6/c1-12(2)23-11-20-13-9-14(21-17-18-5-6-19-17)15(10-16(13)23)22-7-3-4-8-22/h9-12H,3-8H2,1-2H3,(H2,18,19,21)",0.2968158721923828,0.23,0.03
n1n(-c2cc[nH]c(=NC3CC3)n2)cc(-c2cn(CC)nc2)c1,"InChI=1S/C15H17N7/c1-2-21-9-11(7-17-21)12-8-18-22(10-12)14-5-6-16-15(20-14)19-13-3-4-13/h5-10,13H,2-4H2,1H3,(H,16,19,20)",0.3783235549926758,0.33,0.16
[nH]1c(=NCCCN=c2[nH]cc[nH]2)cc(-c2sc(=NC3CC3)[nH]n2)cc1F,"InChI=1S/C16H19FN8S/c17-12-8-10(14-24-25-16(26-14)22-11-2-3-11)9-13(23-12)18-4-1-5-19-15-20-6-7-21-15/h6-9,11H,1-5H2,(H,18,23)(H,22,25)(H2,19,20,21)",0.3259426355361938,0.26,0.04
c1(-c2c[nH]c(=NCCCCNCc3ccncc3)cc2)ccccc1,"InChI=1S/C21H24N4/c1-2-6-19(7-3-1)20-8-9-21(25-17-20)24-13-5-4-12-23-16-18-10-14-22-15-11-18/h1-3,6-11,14-15,17,23H,4-5,12-13,16H2,(H,24,25)",0.2971892952919006,0.29,0.21
N(c1c(NC2CCCC2)cc2c(c1)[nH]c(C)cc2=N)Cc1ccccc1,"InChI=1S/C22H26N4/c1-15-11-19(23)18-12-22(26-17-9-5-6-10-17)21(13-20(18)25-15)24-14-16-7-3-2-4-8-16/h2-4,7-8,11-13,17,24,26H,5-6,9-10,14H2,1H3,(H2,23,25)",0.5023600459098816,0.42,0.12
c1(-c2cn3c(nc2)cc(-c2cccc(CN4CCCC4)c2)n3)ccc(C)cc1,"InChI=1S/C24H24N4/c1-18-7-9-20(10-8-18)22-15-25-24-14-23(26-28(24)17-22)21-6-4-5-19(13-21)16-27-11-2-3-12-27/h4-10,13-15,17H,2-3,11-12,16H2,1H3",0.3795230686664581,0.31,0.03
c1cc2c(=NCCN=c3[nH]cccn3)cc[nH]c2cc1-c1cc[nH]c(=N)c1,"InChI=1S/C20H19N7/c21-19-13-15(4-8-24-19)14-2-3-16-17(5-9-22-18(16)12-14)23-10-11-27-20-25-6-1-7-26-20/h1-9,12-13H,10-11H2,(H2,21,24)(H,22,23)(H,25,26,27)",0.3802011609077453,0.66,0.32
N1(c2cc(-c3c[nH]c(=N)nc3)nc(CC)n2)CCOCC1,"InChI=1S/C14H18N6O/c1-2-12-18-11(10-8-16-14(15)17-9-10)7-13(19-12)20-3-5-21-6-4-20/h7-9H,2-6H2,1H3,(H2,15,16,17)",0.3508782982826233,0.31,0.17
c1(-c2cnc3[nH]c(=N)[nH]c(=NC4CC4)c3c2)ccc(CCN2CCOCC2)cc1OC,"InChI=1S/C23H28N6O2/c1-30-20-12-15(6-7-29-8-10-31-11-9-29)2-5-18(20)16-13-19-21(25-14-16)27-23(24)28-22(19)26-17-3-4-17/h2,5,12-14,17H,3-4,6-11H2,1H3,(H3,24,25,26,27,28)",0.526054859161377,0.45,0.15
c1(-c2ccc3[nH]c4c(cnn4C4CCN(C5CC5)C4)c3c2)cncnc1,"InChI=1S/C20H20N6/c1-4-19-17(7-13(1)14-8-21-12-22-9-14)18-10-23-26(20(18)24-19)16-5-6-25(11-16)15-2-3-15/h1,4,7-10,12,15-16,24H,2-3,5-6,11H2",0.2688639163970947,0.2,0.06
